target,spec_num,eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
32,-0.9478956011690934,0.6846771690546155,-0.15406057186633146,-0.0019450148963073859,0.7340622200242374,0.4885590273709213,0.8410570021032645,-0.8190763336602213,-0.4980862903016319,0.037109623637947016,0.28683550320626805,0.1013461214800962,0.08467550099101281,0.1670151505874794,-0.16402371311162248
32,-0.6591102029634557,0.87943399542146,-0.03644034055458222,0.3244126647285053,0.705537931725297,0.4885590273709213,0.25833697610531714,-0.8539279946473598,-0.5004757726219844,-0.8036542455042265,-0.9006780817044518,-0.8469313152335258,-0.8289038503623309,-0.40977411025096583,-0.8156225194119536
32,-0.37032480475781787,0.7959530683689724,-0.09130669641017736,0.18493220882744169,0.7169650930927624,0.4885590273709213,0.2719441966556004,-0.8706305572581996,-0.5013966688354557,-0.3302484105940258,0.0010640150214012286,-0.17338941421103016,-0.050493291927246345,-0.4244690827794598,-0.5470083535461947
32,-0.08153940655218006,0.77252656325016,-0.11281461571121372,0.13559253142842148,0.7478445978567516,0.4885590273709213,0.8643639643295946,-0.8860680491637642,-0.5021186499278222,-0.17940695315318014,0.08725824931197813,-0.09341876344092186,-0.054667733407812995,-0.1490658279157908,-0.3366138716252423
32,0.20724599165345775,0.7920646525603173,-0.07710916112917142,0.2238415295535077,0.6613122003260259,0.4733477929960236,0.6826891818474324,-0.7314598178878838,-0.4892840076311503,-0.714261566117624,-0.7198051694794818,-0.7359029717279718,-0.7132283769370347,-0.48324897289343605,-0.7028934808662537
32,0.49603138985909556,0.8005135560457903,-0.07114542679704139,0.260552294706354,0.6863472790471117,0.4885590273709213,0.6626001433998857,-0.6538342498576196,-0.47814264473096374,-0.8089927818781698,-0.7890112336559655,-0.7798359392374049,-0.725033924110583,-0.5196155531729426,-0.9486814270355907
32,0.7848167880647334,0.5377814607276395,-0.22920362445116838,-0.23361141727450413,0.721849986501756,0.4885590273709213,1.006182462294542,-0.8401651660114837,-0.4996076831790579,-0.4596801127852031,-0.3059185822730043,-0.4360566516950312,-0.4248141372683789,-0.2010081519478967,-0.6140849526990512
32,1.0736021862703713,0.6381121896176332,-0.17187482345198404,-0.06488505932966884,0.7007402685557512,0.4733477929960236,0.873604002608672,-0.7911073831700222,-0.49571094749907546,-0.9950630184116518,-1.0337874327800347,-0.9207514959534966,-0.8225005215753983,-0.7367326133719367,-1.2219292300082636
32,1.362387584476009,0.3211822986455102,-0.2919190242019539,-0.5109361946965602,0.6341835958582268,0.4733477929960236,1.0911816203941158,-0.6175153142410018,-0.4718520021196178,-0.9678420438799303,-0.9294480587875706,-0.8634488896471336,-0.7459439092643719,-0.733733355571957,-1.2487906465948395
33,-1.525466397580369,-0.10073481916030488,-0.36379164183046153,-0.8529394093308034,0.6533742485364121,0.4885590273709213,0.9791519025527626,-0.7854871510203557,-0.495184322601566,0.4429496075654282,0.6470387015391514,0.4880405682493746,0.388465285298498,0.6521114913585389,0.1586210551816221
33,-1.2366809993747312,-0.5487187244241419,-0.40442198669968205,-1.11497655613907,0.6126377267149905,0.4885590273709213,0.9414562240013019,-0.6875867510516499,-0.4833742663155372,2.362125629121095,1.6150365899926158,1.7382726421526036,0.772419457133246,3.7575949366033616,1.899056188439139
33,-0.9478956011690934,0.36049850293302454,-0.28264637920812613,-0.4772931815063475,0.703182715260248,0.4885590273709213,1.0662197259386974,-0.7750114323317938,-0.49415877471896397,0.3553642451804211,0.41795872315613974,0.23693272483123445,0.04291219730986812,0.6157217328889243,0.34807012951597016
33,-0.6591102029634557,0.17039817450987851,-0.2978058071233467,-0.5484138978400648,0.6290370117308954,0.4885590273709213,1.0114690513596856,-0.7129011269471724,-0.4869062601486966,-0.85831863358325,-0.6559018825803824,-0.6937511687129638,-0.527796286372676,-0.6161990713531235,-1.2371125132220633
33,-0.37032480475781787,-0.12420932941255672,-0.37937430250473647,-0.9673154283376509,0.6845154440187391,0.4428384029069435,1.2101988298693984,-0.802550051393559,-0.49673207077066645,0.769351058053555,0.7903101021608493,0.6540160188931539,0.38485751008226177,0.8913335914635659,0.6517357937919649
33,-0.08153940655218006,0.480367321133175,-0.21946927099291766,-0.20906940157343734,0.6466575200990468,0.4733477929960236,0.5622009215018489,-0.7759057958426955,-0.4942491906831026,0.4599939971343198,0.3367780237459988,0.1523092361981382,-0.17693542437481877,1.3437950405625125,0.5523947178097841
33,0.20724599165345775,-0.14917199880145454,-0.3848763283724434,-0.9402680818671,0.6893131071882859,0.4885590273709213,1.1651938673061302,-0.7845616792134227,-0.495096118942933,0.8988939797525227,0.9235544330216747,0.8143935239830256,0.5398974000030377,1.4534510579636248,0.6303629289076748
33,0.49603138985909556,0.009052921017405504,-0.35017124212998413,-0.8011455303616768,0.6610505096076853,0.45804963728184117,1.1721813589400598,-0.616970919060453,-0.4717548530517668,-0.29666011924129926,-0.1963921279619352,-0.34619872046607314,-0.39816193396937616,-0.06094234912504263,-0.29643288564277687
33,0.7848167880647334,0.05192150517949362,-0.35617345216748264,-0.8413330810721741,0.7214138353045246,0.4885590273709213,1.2869692971632274,-0.5094399091120372,-0.44906910290060553,0.838001299237232,0.8460374706395448,0.7204643596239528,0.42782970179397783,1.0671169852429014,0.6657563931560588
33,1.0736021862703713,-0.32962329540312296,-0.39922776647492375,-1.073152871048502,0.6607015886499007,0.4885590273709213,1.2392520845578419,-0.7540470331646569,-0.49193588862189663,1.5104622482154537,1.1659395616643051,1.1212627211654134,0.5282807415842659,2.326805261234375,1.3688381563896688
33,1.362387584476009,0.0006520226653729434,-0.3352041927416065,-0.7304849768223549,0.6265945650263975,0.4733477929960236,1.1042831672077333,-0.6058237796492141,-0.4696810571083322,1.9080719885664392,1.3175025776651863,1.322643359922868,0.5066340902868474,3.3603207581516457,1.655918477515454
34,-1.525466397580369,1.3242495618782446,3.044117009780782,2.0059497738466074,0.020606091592968983,0.30558960817572645,-1.6729229649012916,-0.2996144523804854,-0.3874563945718953,-0.7736249784007955,-0.676438092763708,-0.7074697703496178,-0.5741306979194186,-0.736846186503466,-0.72648912369851
34,-1.2366809993747312,1.324153551611364,2.895331457120482,2.0043647686659134,0.09588578823512318,0.32080084255062413,-1.6554082654767714,-0.34863594220991023,-0.4039140237890404,-0.8609879017702217,-0.8086989994749093,-0.7920060182727832,-0.6649484112160913,-0.7804999897529387,-0.8377990040158931
34,-0.9478956011690934,1.3290020700888234,3.4323368769497544,2.046392970553991,0.12205486006901252,-0.06043615155394784,-1.7785168351850789,-0.4502563759123667,-0.43401195925564995,-0.853035706963202,-0.7524317118552439,-0.7568480121705793,-0.5819318034916993,-0.7897643123391203,-0.8264970330650805
34,-0.6591102029634557,1.3372109479070955,5.537342717664771,2.185259876062528,-0.42609996461152244,-0.38065436548035964,-2.007508888317264,-0.03887508447760069,-0.27894761888597214,-1.0845391124290973,-1.1155658998105353,-0.9627869780219298,-0.7975860948203417,-0.8564317405468607,-1.2727111569733371
34,-0.37032480475781787,1.3351947323026072,4.8586312749630185,2.1623028655421557,-0.2046223866573723,0.12253326764124599,-1.8843865275070473,-0.13429978255381061,-0.32277050533443113,-1.102751306829789,-1.3441638075319662,-1.066734283904749,-0.9565624263906657,-0.7960224236682896,-1.1231352993671206
34,-0.08153940655218006,1.3214172590052742,3.053735936122927,2.0036489598746328,0.1499685366918276,0.4733477929960236,-1.6173448242077357,-0.5365559738193765,-0.45536166925586935,-0.8604596091082168,-1.0195374240237176,-0.9131760943078191,-0.8805271470428232,-0.5029967908654817,-0.7651312634093066
34,0.20724599165345775,1.3210812230711921,3.191863718396129,2.018323040095896,0.189309374682108,0.45804963728184117,-1.603783573997149,-0.22744320558772035,-0.3609760595427891,-0.9338366793729894,-1.0591057839262377,-0.9340411640996563,-0.87168715331927,-0.5936235141878975,-0.9753718607030921
34,0.49603138985909556,1.3217052898059145,3.0706652464851016,1.99449683318611,0.5351772740866791,0.39703085710368197,-1.5203474074472694,-0.767903186688627,-0.49343063764606054,-0.8366030246871576,-0.8513333287850808,-0.8178583486490109,-0.7576172343095766,-0.6760103909269072,-0.8524864367643774
34,0.7848167880647334,1.3222813514071967,3.151079470705435,2.005387352653458,-0.13518711605811962,0.12253326764124599,-1.7080902747694229,-0.303528912964432,-0.3888222527535637,-1.0166674077999536,-1.1399779581129674,-0.9748334660515725,-0.8773160382116181,-0.7483263440639757,-1.0957438357314144
34,1.0736021862703713,1.321561274405594,2.9113758262591802,1.991582468821608,0.10277697715138033,0.2902914524615441,-1.6953564906733805,-0.10928352782858852,-0.3117378339656027,-0.947822532477643,-1.0391287757103456,-0.923586819026255,-0.843127173597022,-0.7316612253762986,-0.9629243041944816
34,1.362387584476009,1.3386511019103011,6.386116778095648,2.221970641215374,-0.4636961978128771,-0.3196355853021995,-2.045912510100057,0.9255598632347694,0.4302694325855437,-1.21034227817861,-1.4740914922411184,-1.1168831519967677,-0.9773855227172572,-0.8675619074367389,-1.4060607355594004
35,-1.525466397580369,0.9171180251720079,0.041780768459741095,0.4951330614490522,0.6081889845032292,0.4733477929960236,0.12387373249187468,-0.4568928123990578,-0.4357952698674902,1.3895110334933012,0.8809393865379667,0.7624853015740641,0.2896953554257229,1.6460618177613942,2.089531160287933
35,-1.2366809993747312,0.8835624368973161,0.006844827985070471,0.42917639425243476,0.7147843371066052,0.4885590273709213,0.3818133085311996,-0.7943841236853258,-0.49601028205269176,1.0475110470375588,0.8200056549142023,0.6892758058236104,0.24390872126783306,1.341338152411061,1.2500050276330152
35,-0.9478956011690934,0.9010363054695445,0.05455470264210964,0.563339413418267,0.56012512256832,0.4733477929960236,0.11725400357552061,-0.14596539356557217,-0.3278010956795901,0.7796666674011224,0.7249413204505455,0.5774622959286774,0.28043980644166105,0.722132803674912,0.9104329503514131
35,-0.6591102029634557,0.9467851976380436,0.08064123088200696,0.5901822430913087,0.7045783990913883,0.4885590273709213,0.220779208572947,-0.7916880713626077,-0.49576423520559976,0.857520322854462,0.8529792881663028,0.7286795264757914,0.48638521577477756,0.5859377586000999,0.9456554316807232
35,-0.37032480475781787,0.9444809512329149,0.08883655612551455,0.6111963440353476,0.681462385638119,0.4885590273709213,-0.06915572389542307,-0.5153504853579964,-0.4504743978325897,1.4551305430896873,1.08880825581144,1.021517509477606,0.42892525657168284,2.396339831558479,1.3855944824589523
35,-0.08153940655218006,0.8369494523268932,-0.007660512938884244,0.40632164213081634,0.6970765984990078,0.4885590273709213,0.3526221428236656,-0.5162578106589112,-0.45068600966355243,1.3811695704090146,1.2137609712930821,1.1840760323157533,0.734358373045726,1.8358911947461984,1.1368143352058144
35,0.20724599165345775,1.0494681780666069,0.2230013407457533,0.8147928159554485,0.7255136565584993,0.4885590273709213,0.005086374715075906,-0.7700678056208095,-0.4936557156844481,0.6935549634943391,1.0728035098469697,1.0010886432354233,1.1341414225307676,0.7771346488012786,0.13810310489270353
35,0.49603138985909556,0.8416539554040315,-0.020280544299778488,0.3437906312924725,0.7310091616436173,0.4885590273709213,0.4923260051625557,-0.7660937208028027,-0.493241148870153,0.6031891134145697,0.6665143562669997,0.5102142486901771,0.2744520329152375,1.0526537946154877,0.41954098968903664
35,0.7848167880647334,0.9467371925046041,0.08087208511421842,0.6126790908172872,0.4872878726306617,0.42754024719276107,0.03901248541139086,-0.655415588239214,-0.47840042641595476,1.3864524970290628,1.1530200679339502,1.1043961839120817,0.5738407092364242,2.3819693536914985,1.0862033911598155
35,1.0736021862703713,0.9864854429930798,0.13958601150667166,0.7033822905124802,0.6266817952658444,0.4885590273709213,-0.21653663296369502,-0.5679753528110544,-0.4621649896213204,1.323502255619648,1.1347013827938943,1.0805503898642674,0.6143384582605641,2.184491173971042,1.0954364687898286
35,1.362387584476009,0.954129983054393,0.14281797075763236,0.6816012515777837,0.3861880251124008,0.10732203326634927,-0.089060880984182,0.1994144631226494,-0.14879672412431758,-0.27808646144028815,0.16265410078315481,-0.021517878339433583,0.2069431919580186,-0.45891187327999955,-0.5656112951414811
36,-1.525466397580369,-1.5790048983174634,-0.5146933582860326,1.1235620509944972,-1.6044932692915588,-2.1648017756469002,-1.6167472097916755,1.0039527692338073,0.5091717893758659,0.2187310798598098,0.6350833491319571,0.4745182582100652,0.6824706321085461,-0.32429294513253365,0.07107780061556933
36,-1.2366809993747312,-1.1934756716593113,-0.5022272297466126,1.5227788397318522,-2.1372083415900986,-4.086284901883941,-2.0100602421704417,1.533312273367522,1.1260202766321596,1.314382255980828,1.6599655756519094,1.803557773417655,2.062718541013387,0.4491632587725865,0.7329526803522673
36,-0.9478956011690934,-1.6857203099550018,-0.5365860346407546,1.3164725202447582,-1.39592576677546,-1.4786447233300979,-1.4179714609422656,0.9810104009106762,0.48579830077407593,0.6434505752347255,1.068175631495798,0.9951998953150791,1.2251858023331725,-0.0934613498466154,0.3273811963079773
36,-0.6591102029634557,-2.736264650160083,-0.5326615126931594,1.3476102026654873,-1.4795795664044604,-2.439299365109333,-1.66611935462615,1.1164092593871888,0.6280591634985511,1.4626378598655452,1.0810951252261531,1.0116302290187562,0.39454750320231036,2.420445149270836,1.4274852976321608
36,-0.37032480475781787,-0.1880081517545671,-0.4823352900710567,1.3993529524352366,-1.475915896347715,-2.9882945440342032,-1.7971807931020214,0.909979791639061,0.41494681227992564,1.1517793355911388,1.1564909766973288,1.1089036205918514,0.9301415673718518,0.4788776984910873,1.1869123304945908
36,-0.08153940655218006,-1.6544209629519993,-0.4996108817815492,1.5517179665793608,-1.9107586399875098,-3.0950339486763405,-1.866412124685558,1.4132342506864561,0.9733711967513337,1.7665451649030464,1.6212070944608448,1.7472148149205335,1.4008523442755723,1.0038637044380745,1.4798060708689027
36,0.20724599165345775,-2.1084535150293,-0.5214650824309027,1.2241843153688712,-1.5931533381635403,-1.9970435908266022,-1.8129486196180595,1.0797533172302314,0.5886224131827735,2.4989256237033923,1.808057682889412,2.0223865541613155,1.1473636353651415,2.614910164277248,2.125779539131689
36,0.49603138985909556,-1.758976143584729,-0.5414724492225643,1.3687776912076575,-1.7165841269800515,-2.8510457493029864,-1.8213611917825927,1.358872503371647,0.9066172828021883,1.2878285984958497,1.5907402286489634,1.7034490587718019,1.925774193800226,0.15218110891833717,0.9076972236462238
36,0.7848167880647334,-0.575937635084729,-0.4992261247278634,1.0305580373273286,-2.1209835170530873,-4.070986746169759,-1.7182037495027416,1.97085045704866,1.7463315029405704,-0.02661915432600094,0.218188640997218,0.032789463592630935,0.049542192602532995,-0.28435692357638964,-0.017149385626780266
36,1.0736021862703713,-1.1900673071850578,-0.5194643457517365,1.7400779370850494,-3.2116232008501475,-4.757230719825845,-2.081801554301429,2.4608061195426467,2.5587285594455844,0.8525154450038906,1.2203171322905757,1.1925820015340283,1.4278634362086509,-0.13599332869485917,0.6833676338207143
